id,user,timestamp,commentText
UgyZRfDmfrXdSQAnGBV4AaABAg,Nicollet Laframboise,1535423207831,this makes me not want to wear any makeup lmao
UgxuLe1EQwdEJeq1l5d4AaABAg,emily m,1535423207837,Okay but this was a genius spin on the microscope trend
UgzBxZtYRs2Vp1WH45l4AaABAg,Sukablood,1535423207848,That fake “Moon Child” is not real HOLO!
UgwwL8U4alGSONPPcBh4AaABAg,J.W. Higgs,1535423207856,Disgusting
UgxlG0MDtCGjyee4kYp4AaABAg,Tatjana,1535423207865,Saf should do a video where she buys the first 5 things off of shopping channels like QVC!  Like if you agree.
Ugw4qdR7Fn40auemWph4AaABAg,Morgan Althouse,1535423207878,I was eating some chicken quesadillas and you know that probably wasn't the best thing to do while watching this video
UgzsEzGpglM1NRHg4T94AaABAg,Magpie,1535423207885,Ngl I cried at her makeup mirror setup because I did that for three years in a dorm lol
UgzVXVu4ff5tSVLFYoV4AaABAg,Mama T NY,1535423207894,No to the lipstick choice 😢
UgxLwoz2Kox-7xw2BQZ4AaABAg,bbyskittles91,1535423207903,Got a chemical burn under my eyes from fake nyx concealer. I thought I was allergic to nyx until I noticed the liquid lipstick I bought did a weird magnetic thing where it would attach back to the lipstick in the container. Don't trust hair beauty stores.
Ugxn4ahYQIN32VWX73F4AaABAg,Bigotemushroom,1535423207916,When you run out of make up ideas-
UgzvwtH7XS7Esgoo1Yd4AaABAg,Fernando Salazar,1535423207927,"You can't discriminate homosexuality,  because it doesnot exist, is only a fake form of acting, homosexuality doesnot exist, there is only Male and female in all mammals,  all mammals,  because there is only 2 chromosomes that make up the gender, male is X chromosome,  and female is Y chromosome,  there is no other chromosome,  so there is no homosexuality,  is not nature, does not exist, is only those idiots who are acting that way trying to make that lie seem natural because they want to pretend to be victims of something that does not exist,  all homosexuals are haters who only are out there to injure and cause damage to others, all homosexuals have to be exterminated now"
UgzAge-KnyMXmhkC4D54AaABAg,Shelby Huckleberry,1535423207937,Anybody else find this trend repetitive and boring
Ugydf-GHc17xmH1WaLZ4AaABAg,JulsieMusic,1535423207941,these closeups give me anxiety... maybe it's like some weird mutated form of trypophobia. also love the cards against humanity cameo... hidden collab? #ad ;)
UgzBYPQu3wQL_6kwIaV4AaABAg,sunvzii,1535423207952,who are that gurl
Ugyl4HQavZ76KxyPDpB4AaABAg,Genesis Flores,1535423207962,Safiya’s inner corner on the real side looks like a colour pop highlighter😂😂😂
UgyPAA2aotwZZkvvLU94AaABAg,Hot Cheetos,1535423211942,U have nice bobs
UgxDEFt1-csnvrA5Z8p4AaABAg,Shaknowa Ferris,1535419611948,"You are the prettiest lizard person , I have ever seen!...:O"
UgxTgyqB95Xksuovvmd4AaABAg,Rei Joon Y,1535419611955,"Thanks to your video I found out my Naked 2 palette is a fake and I tossed it cuz I got scared, lol"
UgyXnNGHVB_t5V2vpUV4AaABAg,Abigail Mcgourley,1535419611962,Love the liquid lip 😍
UgzYKiy23lN5t48PNDl4AaABAg,Chel Hinkle,1535419611967,The green eyeshadow looks like a moss garden
UgzWz0do_E-RYU8GGoR4AaABAg,Whatdoyouwant -,1535419611976,"“I’m going to go in with peaches and cream”

My brain- ...s w e e t e r  t h a n  s w e e t"
Ugyq7vATLjHrKKrcizB4AaABAg,D. Lj,1535419611988,So  creavite
Ugxw0Sz5prKEg-fD_3l4AaABAg,Monse Esparza,1535419611998,WHEN YOU NEED HUSH CODES
Ugznytghkdld6muU9jF4AaABAg,Mrs. Tuan,1535419612013,I sped up the video to 1.5x and it sounds like a normal person speaking lol You speak very slowly Safiya.
Ugzvqd62VG5oZhxBVt94AaABAg,Quxxn M,1535419612025,yesss tinaaaaaa!!! Thank you for crediting her
UgzqkUJpgdZdFHW1n5l4AaABAg,Dylen Emos,1535419612033,"I think this one is real🙌
http://hustle.im/HdUgzjeG"
Ugz4hTz1ZOWCzSAGumx4AaABAg,deathlock deff,1535419612041,Most women look ugly under all that
UgyecfQSlo8xStQ_H0N4AaABAg,Chulabebe Glamarie,1535419612046,This is my first time seeing her and I love this girl already TYSM for doing that you are a champion 😍
UgzqoCWOgkxwJ15wRLd4AaABAg,Jessica Marie,1535419612052,I love your content!! But also I really love how you edit your video!! You make them so easy to follow and dont miss anything in showing and explaining!! Love love love
UgxmOCIG45B-qYyfBMN4AaABAg,Elizabeth_ Gonzalez,1535419612060,Can you do wish home decor???
UgywwIYiqNDnG22djUp4AaABAg,Dj Anjel,1535419612065,13:43
Ugwq0CbC9EPJ5Otg-P94AaABAg,ColletteisaBear,1535419612073,13:24 HORESHOE HAHAHA
UgxN8QATJKVghC6Y0N94AaABAg,Jennifer Olabode,1535416012083,I watched this while eating and I gotta say it was an interesting experience. 😭 But I really love this makeup science videos!!!
UgzSutTtZto_Jgjl6lB4AaABAg,Zeal 201,1535416012091,If women didn't have make up majority of them would not get boyfriends
UgxGm6eGqw5Z9-UV8Pp4AaABAg,Jantje Jemoer,1535416012102,What is her ethnicity
Ugwm1Sn0TPvIln0Bvkd4AaABAg,Sara Hamad,1535416014836,i had such a bad day today..... my hart is really broken but watching your video make me forget what i'm going through
Ugx-URyLOLZRYZ30CHJ4AaABAg,Eren Jacokes,1535416014852,"Some of these have feces in them
puts feces on face"
UgwkvkOAPZSbrDieX0x4AaABAg,Tinkers Tales,1535416014858,https://www.redbubble.com/people/tinkerstales/works/33030418-safiya-nygaard-style-challenge?asc=u&p=womens-relaxed-fit
Ugw2TBL3YS6DOzsspRN4AaABAg,Erin Peterson,1535416014876,"Is it just me or are the inner corner and central eyelid views of the fake eye shadow the same video at 7:00? At 8:12 it seems to be corrected... I love Safiya's videos, but that little detail really bugged me"
UgxDBOvErZB8iUY0Cpt4AaABAg,Crazydaisy143,1535416014890,i have a really good idea for future videos can you do the no mastic challenge sorry for bad spelling
Ugwc6AOZ0KXvSwGd2yd4AaABAg,Andrea Clawson,1535416014901,I loved this video❤️😂
UgwSV6KBr2JXeW2evaV4AaABAg,Briar Proud,1535416014912,What if you only lived on buzzfeedtasty videos from Instagram for a week! Like if you agree
Ugzhza2sKySSpfB10ZF4AaABAg,Cadence Shepperd,1535416014922,sis almost at 6 mil
Ugxw-XM3ZHprfDsQdMt4AaABAg,AnnChx,1535416014929,"Great video, just don't eat while you watch it especially at 10:40"
UgwkwIS234s0GDKtxyx4AaABAg,Sylvia Osullivan,1535412414939,Only started watching Safiya and I can happily say I'm obsessed 😫😫
UgxNQGYRkTm4lRJaA7Z4AaABAg,avengetheginge,1535412414948,Has anyone ever noticed how much Safiya looks like Fiona Gallagher? Or is it just me?..
UgwVX4nWVFDfu3ujuXx4AaABAg,Kj,1535412414951,You could review toilet paper and I would watch.
UgxUR8WNoFTjyq6-JLl4AaABAg,Mel:ssa 03,1535412414962,I love the “hellooo” part!! 😂💕
UgwQrd23lk5BMOXaAv14AaABAg,Akame Cup,1535412414966,But all make up is fake!
UgwKaK-V5w4LVKlq6Pt4AaABAg,Ben gaming smash craft,1535412414975,Ummmm.... why did she say die right into this????
Ugzq-jXwdcRZmhNb_ZB4AaABAg,Zoey's Review Corner,1535412414985,You should test the crayola makeup line
UgzGz00KQ1rOPPrhQcF4AaABAg,V,1535412414989,YOUR TRENDINNG
UgwkM0-QWIzB4AFJgMB4AaABAg,Lena's world,1535412414998,Try to shop from home plz saf ❤
Ugxh69USWhFDxPGnTGp4AaABAg,Luka Jared,1535412415012,Nice! But sis those lights behind you need to go
UgwEISBkjCjDlOjzkT14AaABAg,Jessica Sanchez,1535412415021,My favorite YouTuber
Ugx4LtmaGhFaiiChQKN4AaABAg,Creative Wolf,1535412417639,Do you work at ladylike?
Ugx8921AWLDEf5F-zbl4AaABAg,Mallory,1535412417650,why tf does her face look like that in the thumbnail.. like girl chill
UgxV32QZJIsNz_zbush4AaABAg,Malia Certeza-Baker,1535412417656,How do you know it's fake make-up?
UgyUhZgQ-_mswp42lDJ4AaABAg,Elizabeth Emel,1535408817667,14:54 that mark from the microscope
UgwKL-6g92_Qs6n9Pb14AaABAg,Empinapple,1535408817678,"Yay, I missed the bright lipsticks"
UgxDfDR3JEBEVKrJXjR4AaABAg,Eliezer German,1535408817700,The “real” makeup in the thumbnail looks like a milk chocolate brownie
Ugz53ZTyQYb62bNMOal4AaABAg,Brianna Gulchuk,1535408817725,EEEWWWWWWWWW
UgxZwiwMAc4RRtDDqAt4AaABAg,Aura Bear,1535408817746,I love honey 😍😍
Ugzv9zYfq0lJjZs4TKR4AaABAg,Rabia Shah,1535408817758,That fake highlight though 🤩 blinded me for a second lol
UgyupQ1OQ0W-2J3pgOB4AaABAg,Lunar Eclipse,1535408817772,your vids were the only thing me and my cuz would watch in FL
Ugx9wcY_mol4YIPrJFB4AaABAg,Lunar Eclipse,1535408817797,ur my fav youtuber
UgwYGyAr3gdtUri-P9N4AaABAg,Kate Marsh,1535408817829,Our skin is so weird. I think that was the first time i've seen skin magnified like that
Ugw9mk-UrWmSlOOeId94AaABAg,Amethyst93,1535408817840,I wanted to see that dark blue lipstick under the microscope too
Ugwrj5n96Yqvt7eSklx4AaABAg,KittenToco,1535408817845,Your videos help me fall asleep... you have a soothing voice
UgzSF64KbMhzqa4GMx54AaABAg,Chandler Moyer,1535408817856,Love this idea!
UgyFIiwAgJHM9aFzVgt4AaABAg,Mina Dia,1535408817866,"Hold on.........wait a minute ..........

butt scrub is a thing?? 😩"
UgzqM1b7W4Jmdza-Slh4AaABAg,Lyndell O,1535405217871,"🛑 Make an Extra 5K A Month on YouTube Without Posting Videos
http://bit.ly/1000ADayCapture

🏠🏦🏝#1 Work From Home On Youtube http://bit.ly/MoneytatHome

⌛Become a Member Now! http://bit.ly/CheckoutTime"
UgyJkmS6CZ1yk7KLIyB4AaABAg,Emily Bishop-Lester,1535405217880,“Turd Shape”. I died!! 💀☠️🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣
UgzZBr2Nodrdw_Z0R414AaABAg,Hot StepDad,1535405217891,Does anyone else think that you sound like Fraiser's ex wife?
UgwA0wl6LTqQE0L05hZ4AaABAg,Melissa Rodriguez,1535405217902,You should do a full face of makeup with tiny hands trust me it’s hard af
Ugy2nFEm90Q1WNmYMHx4AaABAg,Agne Paliunyte,1535405220245,I like to stay natural for many make-up bases contain bat guano that means bat poop=_=
Ugxb6t9rOXH96TpNI-l4AaABAg,Agne Paliunyte,1535405220250,I like to stay natural for
Ugx4JH5O7GTPTW73II14AaABAg,Celinezarb,1535405220261,Is that a jeffree star lippie I see? 😍
UgwfHBOuqXfocvTORGB4AaABAg,2 Cute a Charm,1535405220271,Love your videos
UgwI3V3g-6svt2BJ6Wx4AaABAg,Jungle Girl,1535405220282,My tutorials on hikes are real af
UgxJlfIQsXrld9317yN4AaABAg,purple potato,1535405220286,Safiya is insanely pretty
UgzvTzfAzsZMajAd_zd4AaABAg,NekoDaisuki,1535405220298,"3:41 Is it just me , who thought of RMs part in Blood, Sweat& Tears?"
UgyOB94IVF_cf7juQcx4AaABAg,Kate Williams,1535405220355,the circle on her left cheek :)
UgxzoxEUI9rT3WMLo3B4AaABAg,jisselle m,1535405220367,"https://abc13.com/bacteria-and-feces-found-in-fake-cosmetics-seized-in-la/3342874/

I will leave this here. This was in the news back in April talking about how bacteria and human waste was found in these fake-ups in the fashion district 😭😭😭😭"
Ugz8LoiurNYs7QBpT6x4AaABAg,Brenda Le,1535405220377,bold blue lip!
Ugx6aTPCn-qy-r61OZF4AaABAg,Ninja,1535401620383,Omg these girls with  makeup stop you can die
UgyOq7CWNfpiMgrW6PV4AaABAg,v e r a,1535401620392,"those white dots from the fake eyeshadow palette could be talc powder, I bet they didn't bother too much to blend out that formula 😂 both sides of the foundation looked pretty nasty under the microscope but other than that it was fun to watch 🤪"
UgwBn4US7DmTzA8Xas14AaABAg,non oui,1535401620401,Does anyone know what lipstick is she wearing? 🙌🏻
Ugz-cSdAVLXM4jeAYwt4AaABAg,Shyann Cersine,1535401620410,I like her voice
Ugz9FsGsitq1_tb6vnt4AaABAg,A Dude Called Jude,1535401620419,TERRIFYING BUT ONE HELL OF A THUMBNAIL IM SCREAMING
Ugxwpc-u--AIz84kVQh4AaABAg,Grace Shards,1535401620424,That was surprisingly gross....
UgxkxAMloVgLQYEl8xJ4AaABAg,Rebecca Jean,1535401620434,the fake Kylie Lip Kits are sticky and clumpy. the real stuff if definitely worth the money.
UgzjPaxZcCyvMg9Wogx4AaABAg,Amy AA,1535401620442,Just realised Safiya looks like that girl from the Netflix movie “The Package” !
Ugz_vAePa56TW_hlWVF4AaABAg,kaiya schrank,1535401620448,Ur on trending
UgwUjvb8saPr-sNX50N4AaABAg,Bridgette Morris,1535401620459,New drinking game... every time Sophia says alright take a shot
Ugzp6q2R6_WkVaUzetJ4AaABAg,Dominique Laborde,1535398022315,The bare lip at 18:02 looks like a colonoscopy
Ugzthul6l22CZwqcUuN4AaABAg,badabon xxx,1535398022333,https://youtu.be/2VbQU8XUntE
Ugy78lYRBXUiJUTxUk54AaABAg,Truckee Boyz,1535398022345,Who noticed that she has a cards versus humanity game under her mirror
